"A1_1","A1_2","A2_1","A2_2","C1_1","C1_2","C2_1","C2_2","E1_1","E1_2","E2_1","E2_2","y1_1","y1_2","y2_1","y2_2","r","id"
-2.61465610734086,-1.94184912760642,-2.15605332274771,-1.71359916233339,0.0965367662551804,0.0965367365774877,-0.096776294626484,-0.096776294626484,1.11333330744069,1.69013610586073,0.583443284459618,2.00594146307741,-1.40478603364499,-0.1551762851682,-1.66938633291457,0.195566006117537,0.25,1
2.08533782461507,1.61470476790043,1.05446261106115,1.88182508877506,1.54731561856702,1.54731562701747,0.572934466551238,0.572934466551238,-1.97479453582718,-1.31167750101537,-1.63247476686347,-1.38577496322316,1.65785890735491,1.85034289390253,-0.00507768925108332,1.06898459210314,0.25,2
1.9115961597607,1.51431632696664,1.89175357749306,1.90550689501829,0.174769558292697,0.174769562490842,0.396223251614583,0.396223251614583,0.211091646933938,0.31083220920067,0.61284400648511,0.0942038815882662,2.29745736498734,1.99991809865815,2.90082083559276,2.39593402822114,0.25,3
-1.66884194601909,0.306780567222793,-1.48735435657071,0.428421019108016,-1.08337633996088,-1.08337633290584,-0.633189821058706,-0.633189821058706,-2.66044963135908,-0.401471261228007,-2.88834801561835,0.301351534130711,-5.41266791733904,-1.17806702691105,-5.00889219324776,0.0965827321800218,0.25,4
1.11515560177885,0.378808949783491,0.670364864385317,0.376854390857962,0.866709456361274,0.866709466397251,0.997104889176608,0.997104889176608,0.188083375205086,0.288005891788588,0.0928865182572256,-0.39519465346108,2.16994843334521,1.53352430796933,1.76035627181915,0.97876462657349,0.25,5
1.51954922305012,-0.84738371879346,1.51503257709849,-0.103780694735754,-0.290584949869505,-0.290584972818513,-0.87653954366624,-0.87653954366624,-0.014003630921523,-1.58030597918486,-0.14768951416471,-1.73392052814328,1.2149606422591,-2.71827467079684,0.490803519267535,-2.71424076654527,0.25,6
-1.10101916482516,1.59830647533899,-1.35498426594774,2.12415395982865,-0.0928233632065241,-0.0928233871193225,-0.414059549351562,-0.414059549351562,2.11750704330068,1.27769824005222,2.00255944466441,1.35424360713196,0.923664515268995,2.78318132827189,0.233515629365103,3.06433801760905,0.25,7
0.463725793081162,1.12811902171182,0.427711172529253,0.647096627719298,-0.946015056477081,-0.94601507741918,-0.390008567811979,-0.390008567811979,1.01994929794911,-0.216760601350565,1.38166066397821,-0.506859572311595,0.537660034553192,-0.0346566570579233,1.41936326869548,-0.249771512404277,0.25,8
-1.38709560571612,0.209333098419267,-2.05959048534176,0.466993205116915,-0.544001286303381,-0.544001291357675,0.155014912093485,0.155014912093485,-1.62547054973697,-1.00807630463506,-1.64949374497836,-0.858415286137428,-3.55656744175647,-1.34274449757347,-3.55406931822663,-0.236407168927028,0.25,9
2.71763149847483,0.779107805608805,2.83623328812866,0.445557090483211,0.579457178421246,0.579457205398747,0.0180244180619066,0.0180244180619066,0.135667839637083,-1.12402036178103,0.684819401540203,-1.26663849812003,3.43275651653316,0.234544649226523,3.53907710773077,-0.80305698957491,0.25,10
0.529490337925991,-0.558723556917584,0.327565945451568,-0.40131455931055,-1.26273424458241,-1.26273426661314,-0.611734529281732,-0.611734529281732,0.763546408189563,-0.796024202256612,-0.207793649305452,-0.133822309522693,0.0303025015331436,-2.61748202578733,-0.491962233135615,-1.14687139811497,0.25,11
-0.284514841311956,-0.873750881672638,-0.115672323603173,-0.94677913303141,1.08535072738503,1.08535073382338,0.805787406732244,0.805787406732244,0.234219981182476,0.196759248833324,0.0540908199120768,-0.00250283224664302,1.03505586725555,0.40835910098407,0.744205903041148,-0.143494558545809,0.25,12
-0.426497907201484,0.823909515314241,-0.577240218087789,0.576139052653915,-0.517456618204374,-0.517456589896642,-0.598370343193267,-0.598370343193267,-0.970028782714268,0.41469835470825,-0.443712410986941,-0.398142909660554,-1.91398330812013,0.721151280125848,-1.619322972268,-0.420374200199906,0.25,13
0.429310048271077,0.758309412518481,0.210071618967469,0.399312471655262,-0.00816700450518629,-0.0081670166411521,0.217979470153394,0.217979470153394,1.16634239901786,1.0425284754758,0.66076224994382,1.1630992026678,1.58748544278375,1.79267087135312,1.08881333906468,1.78039114447646,0.25,14
-0.227294846009449,0.440719846972837,-0.108749352497272,1.27650404955953,-0.581174135414319,-0.581174135891718,-0.825625232416691,-0.825625232416691,0.965280097020828,-0.112353787677723,0.640747559147347,0.0412010304080317,0.156811115597059,-0.252808076596603,-0.293627025766616,0.492079847550875,0.25,15
-0.209256203429577,0.573495091206891,0.413905252292474,0.711042374862171,-0.415714459332189,-0.415714447000629,-0.795262683074516,-0.795262683074516,0.649094015494515,1.26858712998779,0.426144338053223,0.957014963751702,0.0241233527327491,1.42636777419405,0.0447869072711816,0.872794655539358,0.25,16
