"A1_1","A1_2","A2_1","A2_2","C1_1","C1_2","C2_1","C2_2","E1_1","E1_2","E2_1","E2_2","y1_1","y1_2","y2_1","y2_2","r","id"
1.16968670543717,1.13417069110269,-0.287342862329243,-2.33290634201285,0.0957437220364967,0.0957437463984971,0.0113078350766191,0.0113078350766191,-1.19844219122312,-0.894903027866353,-0.216385463893106,-0.349692794720622,0.0669882362505467,0.335011409634839,-0.49242049114573,-2.67129130165685,0.5,1
-1.46931847179399,-0.597717777252206,0.158076647072708,-0.712956627710559,0.24152651729624,0.241526519287523,0.0980010144401924,0.0980010144401924,-0.726930871742897,0.309159653403935,0.43563410435592,1.15393885867415,-1.95472282624064,-0.0470316045607485,0.691711765868821,0.538983245403786,0.5,2
0.455470783005941,0.132397296839829,-1.49004164023353,-1.01118075158763,1.22934343949315,1.22934347632568,1.1283207947435,1.1283207947435,0.967490339383642,-0.90874607998105,-1.75099778183169,-1.67492462353211,2.65230456188273,0.452994693184454,-2.11271862732171,-1.55778458037624,0.5,3
0.212197370044051,0.63906076659354,-0.986853249788298,-0.809951991669042,1.04242954425181,1.04242950112326,0.401750528404147,0.401750528404147,0.167774242476915,-0.102462532304006,1.57332741855933,-1.08622856146218,1.42240115677277,1.57902773541279,0.988224697175179,-1.49443002472707,0.5,4
1.28383430429033,0.682383962909463,0.725031124412843,1.11605405115481,2.31898257105711,2.31898255101743,2.97958280048347,2.97958280048347,-0.937120409712471,0.0276555249646072,-0.131759666178929,-2.0216867978969,2.66569646563498,3.0290220388915,3.57285425871738,2.07395005374138,0.5,5
-1.58383015921844,-0.272287331794564,1.3481477622963,1.50351486312998,-0.32675589063347,-0.32675590416568,-0.858587859294159,-0.858587859294159,1.77095939368117,0.857186253157053,-1.20488789165866,-0.484524467795666,-0.139626656170736,0.258143017196808,-0.715327988656517,0.160402536040157,0.5,6
0.105238422203008,0.556245521704136,0.402579231630595,0.997633846474866,0.915028594034354,0.915028572437433,0.518581016875957,0.518581016875957,0.482024949796118,-0.897916783085878,1.29107850599954,-0.681491279528303,1.50229196603348,0.573357311055692,2.2122387545061,0.834723583822521,0.5,7
0.607399581165946,0.817761252897044,-1.32447859759413,-1.3678760301832,-0.636559357444499,-0.636559350068419,-0.226583300106185,-0.226583300106185,-0.775066564496148,1.03994709703513,0.0278067099890487,-1.41535502398592,-0.8042263407747,1.22114899986376,-1.52325518771127,-3.0098143542753,0.5,8
0.634159304999412,0.63571464767834,-1.137361336144,0.491475807244804,2.20839046830882,2.20839044209478,2.12134747546689,2.12134747546689,1.00996782855555,-0.890399156850889,-0.518352921492677,-0.321371046275561,3.85251760186378,1.95370593292223,0.465633217830216,2.29145223643614,0.5,9
-0.439514590962939,0.670131808351203,-0.255638825215922,-1.32755458222968,1.45930074826147,1.45930074273504,1.26374002152969,1.26374002152969,0.545291725269245,0.827530659685491,-0.089415007327073,1.28692150864179,1.56507788256778,2.95696321077173,0.918686188986697,1.2231069479418,0.5,10
-0.207292347858471,-0.00942012361573617,-0.733465928162609,-1.03083384310948,1.12356441325583,1.12356442702484,1.65063090893035,1.65063090893035,-0.00391392942970196,1.28863280015834,-0.662195253986686,1.98309884662366,0.912358135967654,2.40277710356744,0.254969726781056,2.60289591244453,0.5,11
0.0478707664202149,-0.215192771736156,-1.52898381066247,-0.712796437932358,-0.895615524437867,-0.895615529935708,-1.16366520122427,-1.16366520122427,-0.271075812683771,1.09741072238609,0.978460521389277,0.470254190300734,-1.11882057070142,-0.0133975792857708,-1.71418849049747,-1.4062074488559,0.5,12
2.2950517701405,2.0041833610796,1.51298296288005,1.10505224119476,-0.0453640713771429,-0.0453640945339814,-0.0754907663852347,-0.0754907663852347,-0.366036173680547,-0.461373037873725,-0.196836584352607,-1.88738976966333,1.88365152508281,1.49744622867189,1.24065561214221,-0.857828294853806,0.5,13
-0.597627386244989,-0.937716322102045,0.365305553549052,-0.432082831366276,0.395653745298713,0.395653763080134,0.240510786528126,0.240510786528126,-1.62858732980887,-0.100809623325136,0.0673068934563856,0.422651724877917,-1.83056097075515,-0.642872182347047,0.673123233533564,0.231079680039767,0.5,14
0.560094395062238,0.951825456279983,1.62495581130054,1.04827633371749,-2.25291853676467,-2.25291853530821,-2.6391170228399,-2.6391170228399,-1.14278593953473,-1.28584120118084,-0.580266729685314,-0.453774519941531,-2.83561008123716,-2.58693428020906,-1.59442794122468,-2.04461520906394,0.5,15
0.751024822498644,-0.907167274369307,-0.669631921233697,-0.836070506443802,0.567994125543625,0.567994133245973,0.340981242284532,0.340981242284532,-0.418197446696371,2.56023850650836,0.669415894723479,-1.07731039873913,0.900821501345898,2.22106536538503,0.340765215774314,-1.5723996628984,0.5,16
0.677429334496016,2.17777930573422,-0.806288475197401,0.12817299998772,-0.589040520471421,-0.589040502117676,-0.560532011880503,-0.560532011880503,1.33930847044281,0.449855093487583,0.31186115514318,0.624992301473389,1.4276972844674,2.03859389710413,-1.05495933193472,0.192633289580606,0.5,17
1.07528134708993,-0.0669574797049993,1.14888588136623,0.550657317412574,2.19670936630268,2.19670935264488,3.28690154023845,3.28690154023845,0.88287253920178,-0.354976762615888,0.954512953923791,0.245269490388771,4.15486325259439,1.77477511032399,5.39030037552847,4.08282834803979,0.5,18
0.014614858223931,-0.0584421729888954,-1.73047762991648,-0.221424678326629,-1.7506904710423,-1.75069046706709,-1.13334021818219,-1.13334021818219,2.48714789861298,0.954340419472743,-1.19281375917512,-0.764388452667392,0.751072285794607,-0.854792220583244,-4.05663160727379,-2.11915334917621,0.5,19
0.828879507367513,1.20476590245996,-0.339577436896397,-2.14024231638511,0.742818374937671,0.742818326252837,1.75820906497309,1.75820906497309,0.0389927187633089,-0.822197539759766,0.911327875603352,-0.165247199725448,1.61069060106849,1.12538668895303,2.32995950368004,-0.547280451137467,0.5,20
2.47590941281639,2.12345322689237,1.28041291332586,0.963316282560188,1.14277770815234,1.14277770160509,1.21888934251373,1.21888934251373,1.32926523973677,0.124928382350183,0.246389612621728,-0.327739768233279,4.94795236070551,3.39115931084764,2.74569186846132,1.85446585684064,0.5,21
0.76416228527524,2.25927454927422,-1.01113915595081,-0.739626448939088,-0.74848944271798,-0.748489445805303,-0.256989437932285,-0.256989437932285,-1.54282184301994,-2.14655857871595,-0.60232338954746,-2.00950466936488,-1.52714900046268,-0.635773475247033,-1.87045198343055,-3.00612055623626,0.5,22
-0.389554116215417,-0.0843484970295541,-1.66312392667441,-0.568839282782418,-1.77980350359268,-1.77980350942118,-1.69689396584631,-1.69689396584631,0.843908255108554,0.0928702074227347,0.127938779767957,-0.825027998202106,-1.32544936469954,-1.771281799028,-3.23207911275276,-3.09076124683083,0.5,23
0.13570689744238,1.96619989279994,2.04396024672585,0.727722703444195,-0.389753832766582,-0.389753820681459,-0.477852247331574,-0.477852247331574,1.01627762039857,-0.0361535562896826,0.871323010026544,0.246635193686403,0.762230685074367,1.5402925158288,2.43743100942082,0.496505649799024,0.5,24
1.21788460332858,0.445587124951322,0.106151957454978,-0.565364330808695,1.45234517732622,1.45234518134023,1.04385821023569,1.04385821023569,0.175296702084687,1.61427293579168,0.644173633870422,-1.14584360321229,2.84552648273949,3.51220524208323,1.79418380156109,-0.667349723785291,0.5,25
0.298016227003101,-0.56036310268876,-0.853268994888418,-0.508460929131279,1.00772381499495,1.00772380398946,1.33729931846167,1.33729931846167,0.915701683259761,-0.612736568752967,-0.0902675591032314,0.739989791011297,2.22144172525781,-0.165375867452265,0.393762764470023,1.56882818034169,0.5,26
-1.5090806156821,-2.06219521199944,-0.183741452746957,0.539943067785636,-0.856488952092852,-0.856488967018461,-0.85146184525748,-0.85146184525748,0.611384886450425,-0.510928000030092,-1.0850442591387,-1.35642211049534,-1.75418468132453,-3.42961217904799,-2.12024755714314,-1.66794088796719,0.5,27
-1.56465791036649,-0.160430429698887,-1.04287570104116,-1.48266325682907,0.949394928003965,0.949394903702247,1.1063997118153,1.1063997118153,0.09399800736679,-0.782208798043177,-0.76228879557254,-0.774646032264658,-0.521264974995737,0.00675567596018212,-0.698764784798401,-1.15090957727844,0.5,28
0.565039024552487,0.29356039441223,-0.29450589561163,-0.302781147015395,-0.0885515029006053,-0.0885514902332378,0.553330419395582,0.553330419395582,0.509557531689683,1.08198405356116,0.135326008649137,1.61518256513272,0.986045053341564,1.28699295774015,0.394150532433089,1.86573183751291,0.5,29
-0.749675894591998,0.698196416273144,0.282340423765936,-0.383968559934987,-0.951572910614152,-0.951572946521049,-0.693424546748913,-0.693424546748913,-0.164641306119062,0.360059199350766,-1.12221457269789,0.442384072987254,-1.86589011132521,0.106682669102861,-1.53329869568087,-0.635009033696646,0.5,30
-0.446408683356778,-0.483193251612125,0.0465688608518461,-0.695831306445411,-0.846541051596969,-0.846541042775467,-0.728296857460347,-0.728296857460347,-1.13370025880278,-0.415928825893635,2.42044588444989,-0.484455140447294,-2.42664999375653,-1.74566312028123,1.73871788784139,-1.90858330435305,0.5,31
1.64728944347954,1.679590289437,-0.591617362915051,-0.614034898956701,-0.0577951683418221,-0.0577951545826458,0.641639772404615,0.641639772404615,-0.576815387726239,2.14160756836634,-1.27219008614411,-0.0236163369232452,1.01267888741148,3.76340270322069,-1.22216767665455,0.00398853652466799,0.5,32
-0.681467767330561,0.420501650370613,2.17924776462351,0.0809904683907564,-0.618499643845378,-0.618499605829542,-0.472991195689805,-0.472991195689805,0.927591499324025,0.408787911418822,-0.58630517121765,0.570723701263685,-0.372375911851914,0.210789955959892,1.11995139771605,0.178722973964637,0.5,33
1.44565990078023,-1.05500413129794,-1.07725864889495,-0.688813141290725,-1.34414852751847,-1.34414851407106,-1.05564635873078,-1.05564635873078,0.755848328481732,-1.19300186460137,0.394536479741221,-2.58543319188943,0.857359701743493,-3.59215450997037,-1.73836852788451,-4.32989269191093,0.5,34
0.176661970533581,0.221836029679905,-2.16948867981847,-0.225436676038723,-1.19048985129054,-1.19048985020169,-0.844086460915225,-0.844086460915225,-0.0649638104296324,-1.21299410363292,1.12009358718127,0.792999683689753,-1.0787916911866,-2.18164792415471,-1.89348155355242,-0.276523453264196,0.5,35
-1.61037645729317,1.02254616840642,0.108172135759601,-0.697212286701073,0.0981970889821116,0.0981971149178118,-0.282918474004598,-0.282918474004598,2.36633587415764,-0.675444873108536,1.43801436732873,-0.75369632776763,0.854156505846582,0.445298410215699,1.26326802908373,-1.7338270884733,0.5,36
1.79964549203385,0.62368890225924,0.177503636153978,0.227784536269155,0.923890953297774,0.923890981429471,0.759936453035355,0.759936453035355,0.469423031518299,-0.386269362479042,0.0636090125519694,-1.89973508097955,3.19295947684992,1.16131052120967,1.0010491017413,-0.912014091675036,0.5,37
0.392100099102724,-0.456560492144623,0.00318329754742566,0.741766883751251,0.86522197931365,0.865221955525784,1.14517616945102,1.14517616945102,0.669420228043219,-0.553528785655209,-1.21003226624153,-0.644867995525096,1.92674230645959,-0.144867322274047,-0.0616727992430806,1.24207505767718,0.5,38
0.778894545953307,0.0113382784765752,-1.89181828253158,-2.02177788722418,-1.07263409232932,-1.0726340999014,-0.821952340375775,-0.821952340375775,2.95797824040588,-0.992236820704702,0.68505387381421,0.363837194639,2.66423869402987,-2.05353264212953,-2.02871674909315,-2.47989303296096,0.5,39
0.0288083494632946,-0.437012828963965,-1.20073380631385,-0.437815732893126,-0.895730068282887,-0.895730073888097,-1.35672735564197,-1.35672735564197,0.724342707135226,-0.731173009890086,-0.334618684814061,0.0131443180593636,-0.142579011684367,-2.06391591274215,-2.89207984676988,-1.78139877047574,0.5,40
-1.62751101404377,0.152680293780203,0.128917679725428,1.1884480560843,1.59711812095229,1.59711811021354,1.63026722973443,1.63026722973443,-0.871164021014397,-0.479544084239308,-1.41343140248268,-0.453060700189783,-0.901556914105877,1.27025431975444,0.345753506977178,2.36565458562895,0.5,41
-0.332411185721117,-0.626933505147468,-0.997642754822346,0.691987214066486,-1.3998524792066,-1.39985248425231,-0.839431051800202,-0.839431051800202,-0.390159548438941,1.76377922722862,-1.47511857076416,1.40373687608828,-2.12242321336666,-0.263006762171162,-3.3121923773867,1.25629303835457,0.5,42
2.50963428129944,1.71312834048426,-0.261594473286983,0.816580042016172,-0.378394542320813,-0.37839455689592,-0.992309881773623,-0.992309881773623,0.34909388524439,0.55421293041953,-0.14584525716701,1.10754875954954,2.48033362422302,1.88894671400787,-1.39974961222762,0.931818919792086,0.5,43
